"","countsOverlap","countsProCod","numJunctions","intronicLength"
"ENSG00000105708",0,NA,3,19681
"ENSG00000250585",0,NA,1,6503
"ENSG00000186788",1,0,6,1671
"ENSG00000213523",4,1,17,17520
"ENSG00000148584",2,1,98,76679
"ENSG00000234776",0,NA,2,382
"ENSG00000085514",1,1,25,30571
"ENSG00000259326",1,1,0,NA
"ENSG00000259598",1,1,2,10035
"ENSG00000237770",1,0,0,NA
"ENSG00000248567",0,NA,3,2096
"ENSG00000259747",0,NA,4,16534
"ENSG00000134955",1,0,96,20892
"ENSG00000135318",0,NA,25,41684
"ENSG00000089335",0,NA,45,3732
"ENSG00000203879",0,NA,48,1306
"ENSG00000226655",1,0,2,276
"ENSG00000238039",3,1,1,14111
"ENSG00000081665",3,0,34,27506
"ENSG00000164576",0,NA,20,8347
"ENSG00000138136",1,0,1,701
"ENSG00000116962",1,0,35,83488
"ENSG00000248423",1,0,0,NA
"ENSG00000176289",3,1,1,668
"ENSG00000224051",0,NA,5,1589
"ENSG00000117983",1,0,129,20547
"ENSG00000173276",1,0,18,15500
"ENSG00000243604",3,1,1,NA
"ENSG00000230797",1,1,0,NA
"ENSG00000166167",2,0,57,196692
"ENSG00000102172",0,NA,36,64425
"ENSG00000256010",2,1,3,NA
"ENSG00000144648",5,0,38,94502
"ENSG00000245748",3,1,3,11381
"ENSG00000240370",3,1,8,9573
"ENSG00000245562",1,1,3,NA
"ENSG00000100242",5,1,145,52950
"ENSG00000245468",1,0,0,NA
"ENSG00000251460",1,1,1,339
"ENSG00000112146",2,1,73,40737
"ENSG00000169962",1,0,5,565
"ENSG00000183166",3,0,34,657641
"ENSG00000111832",0,NA,38,20409
"ENSG00000196553",1,0,42,10794
"ENSG00000228489",1,0,0,NA
"ENSG00000107404",1,1,31,10602
"ENSG00000173818",2,0,132,15685
"ENSG00000121680",0,NA,64,6144
"ENSG00000269692",0,NA,0,NA
"ENSG00000172188",0,NA,0,NA
"ENSG00000231511",0,NA,0,NA
"ENSG00000181927",0,NA,0,NA
"ENSG00000106004",2,1,2,912
"ENSG00000114541",2,0,129,362616
"ENSG00000174982",0,NA,0,NA
"ENSG00000181903",0,NA,0,NA
"ENSG00000231649",0,NA,5,1930
"ENSG00000198877",0,NA,0,NA
"ENSG00000180138",0,NA,0,NA
"ENSG00000152034",1,0,15,71951
"ENSG00000258487",0,NA,5,35201
"ENSG00000104371",0,NA,3,2274
"ENSG00000186113",0,NA,0,NA
"ENSG00000240583",3,1,25,68246
"ENSG00000186117",0,NA,0,NA
"ENSG00000183562",1,1,0,NA
"ENSG00000177398",1,1,137,73247
"ENSG00000064763",2,0,47,188027
"ENSG00000186119",0,NA,0,NA
"ENSG00000110619",2,1,205,46674
"ENSG00000234720",0,NA,0,NA
"ENSG00000268927",1,1,0,NA
"ENSG00000226108",0,NA,1,319
"ENSG00000205030",0,NA,0,NA
"ENSG00000109654",3,0,44,177664
"ENSG00000152672",1,0,12,9489
"ENSG00000103043",2,0,75,105464
"ENSG00000112941",0,NA,23,37269
"ENSG00000250877",1,1,1,7300
"ENSG00000165059",0,NA,0,NA
"ENSG00000270665",0,NA,0,NA
"ENSG00000188488",2,1,35,27934
"ENSG00000248641",1,0,0,NA
"ENSG00000250220",1,0,4,58064
"ENSG00000243056",3,1,2,1224
"ENSG00000232417",0,NA,12,8259
"ENSG00000240344",1,0,69,15492
"ENSG00000249976",0,NA,0,NA
"ENSG00000250962",1,0,1,130
"ENSG00000250436",0,NA,5,24137
"ENSG00000271156",0,NA,0,NA
"ENSG00000253621",0,NA,0,NA
"ENSG00000248231",0,NA,1,998
"ENSG00000176387",2,0,10,4234
"ENSG00000198113",0,NA,1,746
"ENSG00000229341",1,0,5,NA
"ENSG00000184276",0,NA,3,3848
"ENSG00000234420",0,NA,16,29061
"ENSG00000188399",0,NA,4,10066
"ENSG00000077713",4,0,22,52309
"ENSG00000215506",1,0,19,69892
"ENSG00000112246",1,0,23,70652
"ENSG00000167703",2,0,91,49020
"ENSG00000259840",0,NA,1,87
"ENSG00000224240",1,0,0,NA
"ENSG00000177889",0,NA,14,31484
"ENSG00000260022",1,1,1,782
"ENSG00000238056",1,0,32,NA
"ENSG00000254469",4,0,27,59504
"ENSG00000227629",0,NA,2,4620
"ENSG00000186340",1,1,30,31891
"ENSG00000237917",1,0,12,37477
"ENSG00000164880",0,NA,123,26038
"ENSG00000143570",1,1,26,5373
"ENSG00000227584",0,NA,0,NA
"ENSG00000154545",1,0,101,2645
"ENSG00000237095",1,0,74,NA
"ENSG00000165060",0,NA,18,61987
"ENSG00000103460",0,NA,20,104777
"ENSG00000075568",2,0,80,226637
"ENSG00000249970",0,NA,0,NA
"ENSG00000077585",1,0,18,77062
"ENSG00000228277",0,NA,2,3653
"ENSG00000167754",1,0,23,8142
"ENSG00000249051",0,NA,0,NA
"ENSG00000230531",0,NA,0,NA
"ENSG00000250550",1,1,3,594
"ENSG00000249920",0,NA,0,NA
"ENSG00000238010",1,1,1,145
"ENSG00000250339",0,NA,1,99
"ENSG00000250458",1,0,0,NA
"ENSG00000259731",0,NA,3,2042
"ENSG00000256771",3,0,7,25166
"ENSG00000234671",0,NA,0,NA
"ENSG00000147471",0,NA,31,13753
"ENSG00000250484",0,NA,0,NA
"ENSG00000269909",1,1,0,NA
"ENSG00000111319",1,1,114,25028
"ENSG00000259345",5,1,19,558646
"ENSG00000249837",0,NA,4,102242
"ENSG00000248387",1,0,1,466
"ENSG00000249901",1,0,2,18486
"ENSG00000052802",0,NA,18,12651
"ENSG00000248988",1,1,0,NA
"ENSG00000131944",0,NA,18,3648
"ENSG00000241769",3,1,14,5642
"ENSG00000249367",1,1,0,NA
"ENSG00000269855",0,NA,0,NA
"ENSG00000248552",0,NA,0,NA
"ENSG00000250180",0,NA,1,2150
"ENSG00000164543",1,0,10,39092
"ENSG00000087086",0,NA,3,703
"ENSG00000250488",0,NA,2,110926
"ENSG00000250997",0,NA,0,NA
"ENSG00000249425",0,NA,4,46151
"ENSG00000242635",0,NA,0,NA
"ENSG00000249568",1,1,1,6626
"ENSG00000171574",1,0,21,13131
"ENSG00000116031",0,NA,5,3744
"ENSG00000027075",5,1,109,354645
"ENSG00000249419",1,1,5,23735
"ENSG00000250471",0,NA,0,NA
"ENSG00000174792",0,NA,8,7787
"ENSG00000249762",1,1,1,NA
"ENSG00000196313",1,0,67,62243
"ENSG00000270743",0,NA,0,NA
"ENSG00000233948",1,0,13,NA
"ENSG00000249145",1,0,1,3197
"ENSG00000248986",1,0,3,3005
"ENSG00000175216",3,0,214,94748
"ENSG00000251615",0,NA,0,NA
"ENSG00000171119",0,NA,1,3415
"ENSG00000091490",2,1,91,108873
"ENSG00000235528",0,NA,3,NA
"ENSG00000251186",1,1,1,870
"ENSG00000206181",1,1,0,NA
"ENSG00000234519",0,NA,2,1207
"ENSG00000205959",1,1,4,26971
"ENSG00000236884",0,NA,8,NA
"ENSG00000101144",1,0,33,92476
"ENSG00000223485",0,NA,4,3783
"ENSG00000167220",3,0,48,38423
"ENSG00000229453",1,0,4,21060
"ENSG00000261438",0,NA,0,NA
"ENSG00000254019",1,1,1,1670
"ENSG00000116035",1,0,2,31712
"ENSG00000011295",4,1,52,39804
"ENSG00000233292",0,NA,0,NA
"ENSG00000261039",0,NA,2,6895
"ENSG00000204882",0,NA,1,9254
"ENSG00000228487",1,0,2,7478
"ENSG00000232110",1,1,4,7352
"ENSG00000039123",2,0,99,111271
"ENSG00000235109",1,0,52,26634
"ENSG00000185565",15,0,38,2184507
"ENSG00000229369",1,1,1,302
"ENSG00000061918",0,NA,93,44892
"ENSG00000248666",3,1,2,NA
"ENSG00000250915",0,NA,1,174
"ENSG00000196363",0,NA,25,20715
"ENSG00000184489",1,0,22,37590
"ENSG00000125434",1,0,42,3690
"ENSG00000125124",1,1,105,45125
"ENSG00000116039",3,0,57,26886
"ENSG00000162576",0,NA,50,5724
"ENSG00000248593",3,1,1,NA
"ENSG00000257084",2,0,1,853
"ENSG00000059378",0,NA,54,33707
"ENSG00000121743",0,NA,1,17585
"ENSG00000234669",0,NA,15,NA
"ENSG00000126749",3,1,23,3390
"ENSG00000260316",1,1,2,1532
"ENSG00000240747",8,1,33,242591
"ENSG00000260439",1,1,3,12017
"ENSG00000226591",0,NA,5,NA
"ENSG00000248120",1,1,0,NA
"ENSG00000251478",0,NA,1,345
"ENSG00000086619",2,1,29,60793
"ENSG00000159110",2,1,71,31171
"ENSG00000170465",0,NA,9,2381
"ENSG00000265118",3,1,10,12381
"ENSG00000156413",0,NA,23,4777
"ENSG00000008838",2,1,279,35184
"ENSG00000196290",1,0,39,12626
"ENSG00000224289",1,1,0,NA
"ENSG00000083937",0,NA,20,25178
"ENSG00000248848",0,NA,2,NA
"ENSG00000170631",0,NA,15,15298
"ENSG00000258507",1,0,1,1552
"ENSG00000198435",0,NA,0,NA
"ENSG00000163811",4,0,40,49471
"ENSG00000164049",1,0,51,25484
"ENSG00000256235",1,0,1,16458
"ENSG00000251136",0,NA,20,140850
"ENSG00000236649",3,1,130,NA
"ENSG00000205029",0,NA,0,NA
"ENSG00000124900",0,NA,10,6688
"ENSG00000133110",0,NA,131,30820
"ENSG00000143578",2,1,75,3927
"ENSG00000139620",3,0,80,25463
"ENSG00000227147",0,NA,23,NA
"ENSG00000100241",0,NA,144,20621
"ENSG00000111911",1,0,4,20154
"ENSG00000115271",1,0,49,49103
"ENSG00000248668",1,0,3,149
"ENSG00000160445",2,0,22,38275
"ENSG00000111231",3,1,36,14199
"ENSG00000088766",0,NA,30,29169
"ENSG00000240281",0,NA,0,NA
"ENSG00000239694",0,NA,0,NA
"ENSG00000186297",1,1,59,78704
"ENSG00000249266",0,NA,1,207
"ENSG00000228157",0,NA,6,769
"ENSG00000169325",0,NA,6,2121
"ENSG00000170956",0,NA,29,12150
"ENSG00000260807",2,1,15,1932
"ENSG00000020577",0,NA,72,214070
"ENSG00000113108",4,1,170,30720
"ENSG00000187609",0,NA,124,108772
"ENSG00000112378",0,NA,2,14719
"ENSG00000250483",0,NA,0,NA
"ENSG00000198585",0,NA,8,124
"ENSG00000175756",0,NA,13,98
"ENSG00000226836",0,NA,0,NA
"ENSG00000251017",0,NA,0,NA
"ENSG00000259278",1,0,2,5114
"ENSG00000165688",0,NA,36,7922
"ENSG00000159720",0,NA,85,35021
"ENSG00000225526",3,1,11,44338
"ENSG00000259423",1,0,7,11090
"ENSG00000230360",0,NA,0,NA
"ENSG00000111670",5,0,47,75844
"ENSG00000235377",0,NA,0,NA
"ENSG00000197468",0,NA,0,NA
"ENSG00000248794",2,0,0,NA
"ENSG00000234452",1,1,4,11390
"ENSG00000249272",0,NA,2,3651
"ENSG00000249483",0,NA,0,NA
"ENSG00000205339",2,0,35,56286
"ENSG00000250804",0,NA,0,NA
"ENSG00000250799",0,NA,23,10587
"ENSG00000249347",0,NA,0,NA
"ENSG00000259450",1,0,1,3912
"ENSG00000214857",0,NA,1,24
"ENSG00000231514",1,0,0,NA
"ENSG00000268193",3,1,11,26706
"ENSG00000236447",1,1,0,NA
"ENSG00000114686",2,0,53,38068
"ENSG00000226445",1,1,2,25334
"ENSG00000005022",1,0,8,1424
"ENSG00000242726",1,1,29,NA
"ENSG00000259447",1,0,3,9256
"ENSG00000138738",2,0,84,228455
"ENSG00000248506",0,NA,0,NA
"ENSG00000110047",1,0,30,29575
"ENSG00000270762",0,NA,0,NA
"ENSG00000233837",0,NA,0,NA
"ENSG00000233085",0,NA,3,1939
"ENSG00000176273",0,NA,15,55268
"ENSG00000248565",0,NA,0,NA
"ENSG00000232109",0,NA,0,NA
"ENSG00000233515",0,NA,3,17011
"ENSG00000261884",3,1,9,724
"ENSG00000271057",0,NA,0,NA
"ENSG00000251313",0,NA,0,NA
"ENSG00000224999",0,NA,1,624
"ENSG00000250342",0,NA,0,NA
"ENSG00000249767",0,NA,2,61655
"ENSG00000226194",0,NA,2,15705
"ENSG00000075975",2,1,20,23859
"ENSG00000181704",0,NA,28,30120
"ENSG00000232239",0,NA,0,NA
"ENSG00000105671",1,1,89,6189
"ENSG00000232640",1,0,2,363
"ENSG00000267228",3,1,9,41033
"ENSG00000106006",2,1,4,5610
"ENSG00000260786",0,NA,0,NA
"ENSG00000227704",1,0,1,13155
"ENSG00000225261",1,1,1,460
"ENSG00000266896",1,1,0,NA
"ENSG00000261083",0,NA,8,56730
"ENSG00000248873",2,1,1,2538
"ENSG00000213402",1,0,1,1267
"ENSG00000250860",2,1,0,NA
"ENSG00000165474",0,NA,1,3003
"ENSG00000270513",0,NA,0,NA
"ENSG00000115942",2,0,39,48891
"ENSG00000249092",0,NA,0,NA
"ENSG00000250149",2,1,1,75684
"ENSG00000251163",0,NA,0,NA
"ENSG00000138835",1,0,203,139353
"ENSG00000205220",1,1,20,737
"ENSG00000251656",0,NA,0,NA
"ENSG00000229214",1,1,1,7619
"ENSG00000260259",1,1,2,3231
"ENSG00000231690",1,0,2,10237
"ENSG00000229273",0,NA,0,NA
"ENSG00000204837",0,NA,2,56078
"ENSG00000249516",0,NA,0,NA
"ENSG00000158792",1,1,7,2883
"ENSG00000172183",0,NA,24,12973
"ENSG00000233584",0,NA,6,NA
"ENSG00000172725",1,1,50,2825
"ENSG00000221978",0,NA,122,6795
"ENSG00000152700",2,0,53,37176
"ENSG00000134049",1,1,2,19854
"ENSG00000187612",0,NA,0,NA
"ENSG00000189430",0,NA,41,8113
"ENSG00000237881",2,0,39,NA
"ENSG00000167825",0,NA,0,NA
"ENSG00000132773",2,1,34,1571
"ENSG00000255896",3,1,14,NA
"ENSG00000242194",3,1,1,NA
"ENSG00000157259",1,0,7,6597
"ENSG00000189152",4,1,11,29685
"ENSG00000259269",0,NA,3,7173
"ENSG00000205420",0,NA,18,3162
"ENSG00000108384",0,NA,75,38431
"ENSG00000005238",0,NA,66,5830
"ENSG00000083099",1,1,26,61940
"ENSG00000259390",0,NA,5,6902
"ENSG00000226807",3,1,84,68668
"ENSG00000125872",0,NA,4,10584
"ENSG00000239701",1,1,0,NA
"ENSG00000257078",1,1,0,NA
"ENSG00000205885",2,1,25,8369
"ENSG00000121742",0,NA,11,8186
"ENSG00000186197",1,0,17,132936
"ENSG00000185920",3,0,245,57515
"ENSG00000263155",2,1,32,90877
"ENSG00000087111",1,1,74,12507
"ENSG00000231009",1,0,9,18424
"ENSG00000174970",0,NA,0,NA
"ENSG00000149636",0,NA,104,19298
"ENSG00000149133",0,NA,0,NA
"ENSG00000271698",3,1,5,791
"ENSG00000215474",1,0,7,26220
"ENSG00000251495",1,1,0,NA
"ENSG00000112379",1,1,33,167899
"ENSG00000126860",2,1,4,2257
"ENSG00000185803",3,1,40,4218
"ENSG00000078668",0,NA,77,11140
"ENSG00000235857",0,NA,0,NA
"ENSG00000184611",3,1,26,462376
"ENSG00000177182",4,1,31,437106
"ENSG00000237012",2,1,33,NA
"ENSG00000101311",0,NA,36,43357
"ENSG00000251436",1,0,1,755
"ENSG00000169245",1,0,3,1208
"ENSG00000113196",0,NA,1,1556
"ENSG00000258747",0,NA,5,30310
"ENSG00000143878",0,NA,0,NA
"ENSG00000111674",1,1,90,5594
"ENSG00000198015",0,NA,51,32341
"ENSG00000197162",1,0,9,7696
"ENSG00000234372",0,NA,1,NA
"ENSG00000233043",0,NA,1,NA
"ENSG00000249555",1,0,0,NA
"ENSG00000236910",0,NA,0,NA
"ENSG00000248192",1,1,0,NA
"ENSG00000228430",4,1,80,288095
"ENSG00000156050",4,1,19,13867
"ENSG00000251649",0,NA,1,998
"ENSG00000230012",1,1,2,NA
"ENSG00000251374",1,1,0,NA
"ENSG00000173531",3,1,114,476
"ENSG00000131941",1,0,56,81507
"ENSG00000118960",3,1,23,81592
"ENSG00000130052",0,NA,54,72635
"ENSG00000236418",2,0,32,NA
"ENSG00000237313",0,NA,1,NA
"ENSG00000250711",0,NA,0,NA
"ENSG00000070759",3,1,51,143870
"ENSG00000228977",0,NA,0,NA
"ENSG00000145782",1,1,38,4775
"ENSG00000078487",1,0,86,24866
"ENSG00000233687",0,NA,0,NA
"ENSG00000232798",0,NA,0,NA
"ENSG00000116977",3,1,167,25285
"ENSG00000122592",1,0,4,1814
"ENSG00000171124",1,0,19,5485
"ENSG00000226931",0,NA,0,NA
"ENSG00000031003",4,1,85,107221
"ENSG00000121361",1,1,3,8146
"ENSG00000167755",2,0,37,9073
"ENSG00000229698",3,1,65,NA
"ENSG00000256967",1,1,3,944
"ENSG00000258998",0,NA,3,16772
"ENSG00000143543",1,1,20,1927
"ENSG00000215096",1,0,0,NA
"ENSG00000255572",1,1,3,21748
"ENSG00000253894",1,0,6,5844
"ENSG00000184961",0,NA,0,NA
"ENSG00000256480",0,NA,1,3318
"ENSG00000175938",1,0,6,4756
"ENSG00000160888",1,0,2,1423
"ENSG00000250532",0,NA,1,20984
"ENSG00000255836",1,1,0,NA
"ENSG00000249942",2,1,5,95637
"ENSG00000235868",0,NA,0,NA
"ENSG00000235344",2,1,0,NA
"ENSG00000259000",0,NA,0,NA
"ENSG00000249962",1,1,0,NA
"ENSG00000258633",2,0,1,19512
"ENSG00000256331",0,NA,0,NA
"ENSG00000232936",2,1,6,4784
"ENSG00000258509",1,0,0,NA
"ENSG00000269636",1,1,1,16458
"ENSG00000150433",0,NA,66,9799
"ENSG00000255977",0,NA,0,NA
"ENSG00000253583",0,NA,2,2681
"ENSG00000241828",1,1,0,NA
"ENSG00000237846",0,NA,0,NA
"ENSG00000130829",0,NA,11,5953
"ENSG00000182263",0,NA,5,132678
"ENSG00000230804",0,NA,0,NA
"ENSG00000228136",1,1,2,21882
"ENSG00000259046",1,0,0,NA
"ENSG00000184635",1,0,21,29784
"ENSG00000258949",1,0,2,12598
"ENSG00000267106",1,1,18,19953
"ENSG00000169248",2,1,7,5830
"ENSG00000253554",3,1,16,679792
"ENSG00000078399",3,1,8,5518
"ENSG00000236173",0,NA,1,92
"ENSG00000258796",1,1,0,NA
"ENSG00000232197",0,NA,1,83
"ENSG00000230230",2,0,43,NA
"ENSG00000255529",3,1,36,181997
"ENSG00000258490",1,1,1,266
"ENSG00000099381",0,NA,23,20938
"ENSG00000225836",1,0,1,4167
"ENSG00000218716",0,NA,0,NA
"ENSG00000230960",0,NA,2,6908
"ENSG00000186350",1,0,30,111778
"ENSG00000249163",0,NA,1,85
"ENSG00000104055",1,0,29,30691
"ENSG00000227508",0,NA,2,3695
"ENSG00000018610",0,NA,33,24686
"ENSG00000156853",2,0,12,17302
"ENSG00000196136",1,1,28,26617
"ENSG00000171246",0,NA,11,3998
"ENSG00000271234",1,1,0,NA
"ENSG00000166592",0,NA,15,2260
"ENSG00000144847",1,0,56,240644
"ENSG00000155744",4,1,56,85160
"ENSG00000248760",1,0,1,20967
"ENSG00000248393",0,NA,0,NA
"ENSG00000237693",1,1,4,52214
"ENSG00000141837",1,0,159,406698
"ENSG00000196411",2,1,68,18538
"ENSG00000231037",1,1,12,NA
"ENSG00000234864",1,0,2,6456
"ENSG00000078295",1,0,69,416120
"ENSG00000230425",0,NA,3,10865
"ENSG00000250356",0,NA,1,32
"ENSG00000255885",1,1,0,NA
"ENSG00000069431",1,1,151,132623
"ENSG00000176654",1,1,3,5416
"ENSG00000181785",0,NA,0,NA
"ENSG00000172154",0,NA,0,NA
"ENSG00000249240",3,1,11,87766
"ENSG00000115290",0,NA,59,126083
"ENSG00000251606",4,1,4,93628
"ENSG00000129951",2,0,20,6701
"ENSG00000225845",1,0,25,NA
"ENSG00000181767",0,NA,0,NA
"ENSG00000145721",1,1,8,46897
"ENSG00000181761",0,NA,0,NA
"ENSG00000167822",0,NA,0,NA
"ENSG00000236624",1,0,34,3463
"ENSG00000161031",0,NA,12,27129
"ENSG00000006459",1,0,49,82880
"ENSG00000065328",0,NA,63,44115
"ENSG00000181752",0,NA,0,NA
"ENSG00000214844",1,1,2,354
"ENSG00000120254",6,0,74,231427
"ENSG00000185347",1,1,103,3032
"ENSG00000174957",0,NA,0,NA
"ENSG00000258608",0,NA,0,NA
"ENSG00000260046",0,NA,0,NA
"ENSG00000161270",2,1,63,37895
"ENSG00000163612",0,NA,7,11176
"ENSG00000257900",0,NA,1,11472
"ENSG00000197746",1,0,29,31861
"ENSG00000258988",1,1,0,NA
"ENSG00000253762",1,0,3,46359
"ENSG00000259502",0,NA,2,2262
"ENSG00000250268",1,0,5,3543
"ENSG00000173928",1,0,1,584
"ENSG00000258746",0,NA,0,NA
"ENSG00000253734",1,0,2,12361
"ENSG00000249482",0,NA,0,NA
"ENSG00000250231",0,NA,0,NA
"ENSG00000251694",0,NA,0,NA
"ENSG00000258845",0,NA,1,431
"ENSG00000142082",1,0,63,16282
"ENSG00000253231",1,0,0,NA
"ENSG00000108961",1,1,15,20
"ENSG00000166426",0,NA,6,6917
"ENSG00000165475",1,0,18,120439
"ENSG00000258616",0,NA,9,8563
"ENSG00000259648",0,NA,0,NA
"ENSG00000187266",1,0,50,4065
"ENSG00000224870",1,0,10,NA
"ENSG00000141404",5,0,79,188302
"ENSG00000235821",0,NA,0,NA
"ENSG00000175387",2,0,69,85840
"ENSG00000254377",1,0,6,6980
"ENSG00000170962",2,1,15,252935
"ENSG00000143545",0,NA,20,1998
"ENSG00000206493",1,0,10,NA
"ENSG00000204856",2,1,21,19274
"ENSG00000054796",0,NA,49,12382
"ENSG00000230855",0,NA,0,NA
"ENSG00000185532",9,1,71,1299513
"ENSG00000169763",0,NA,4,12049
"ENSG00000235100",1,0,2,31195
"ENSG00000240996",1,0,1,2968
"ENSG00000232229",1,1,5,7083
"ENSG00000258700",0,NA,13,559543
"ENSG00000242485",2,1,13,2620
"ENSG00000270896",0,NA,0,NA
"ENSG00000132763",2,1,4,8037
"ENSG00000225032",1,1,7,4213
"ENSG00000119723",2,1,104,7071
"ENSG00000151364",3,0,3,28563
"ENSG00000196231",0,NA,0,NA
"ENSG00000261003",0,NA,0,NA
"ENSG00000164104",0,NA,16,658
"ENSG00000270670",1,0,0,NA
"ENSG00000217874",0,NA,0,NA
"ENSG00000156858",0,NA,68,1872
"ENSG00000112459",0,NA,0,NA
"ENSG00000257524",3,1,10,17771
"ENSG00000197681",1,1,113,14789
"ENSG00000224654",1,1,1,NA
"ENSG00000171466",0,NA,47,20277
"ENSG00000181126",1,0,9,1200
"ENSG00000205946",0,NA,0,NA
"ENSG00000182256",8,1,26,558128
"ENSG00000188438",0,NA,1,4141
"ENSG00000141503",4,1,200,56882
"ENSG00000251005",0,NA,1,387
"ENSG00000259112",4,1,3,62166
"ENSG00000177738",4,1,5,50226
"ENSG00000227218",2,1,17,4425
"ENSG00000117450",1,1,24,10496
"ENSG00000255356",1,0,0,NA
"ENSG00000164050",0,NA,236,16571
"ENSG00000112461",5,1,3,NA
"ENSG00000155506",1,0,86,96238
"ENSG00000169035",1,0,26,5189
"ENSG00000141564",5,0,152,412202
"ENSG00000267935",0,NA,2,3053
"ENSG00000204692",5,1,1,NA
"ENSG00000119013",2,1,10,13219
"ENSG00000251131",1,0,4,5269
"ENSG00000187079",4,1,66,259529
"ENSG00000172352",0,NA,1,117
"ENSG00000154485",0,NA,6,7456
"ENSG00000075399",2,0,48,10440
"ENSG00000235098",1,0,10,708
"ENSG00000231213",1,0,21,27530
"ENSG00000227044",1,1,0,NA
"ENSG00000236515",0,NA,1,NA
"ENSG00000101146",2,0,69,22358
"ENSG00000258626",1,0,0,NA
"ENSG00000270552",0,NA,1,551
"ENSG00000258618",1,0,1,187
"ENSG00000259869",0,NA,0,NA
"ENSG00000204690",2,1,0,NA
"ENSG00000112249",1,0,82,361490
"ENSG00000112619",0,NA,2,23001
"ENSG00000234944",0,NA,1,827
"ENSG00000253349",0,NA,0,NA
"ENSG00000204689",4,1,1,NA
"ENSG00000229630",0,NA,2,1993
"ENSG00000271697",1,0,0,NA
"ENSG00000253394",3,1,11,346482
"ENSG00000100246",1,1,7,13270
"ENSG00000230726",0,NA,14,NA
"ENSG00000224265",0,NA,2,3879
"ENSG00000248870",0,NA,0,NA
"ENSG00000249100",0,NA,0,NA
"ENSG00000251253",0,NA,2,697
"ENSG00000066044",1,0,23,40132
"ENSG00000230885",0,NA,93,NA
"ENSG00000260496",0,NA,8,8407
"ENSG00000258759",1,0,0,NA
"ENSG00000237110",0,NA,0,NA
"ENSG00000168658",2,0,244,217912
"ENSG00000258837",1,1,1,4657
"ENSG00000205116",0,NA,1,1169
"ENSG00000248396",0,NA,1,25
"ENSG00000240411",0,NA,0,NA
"ENSG00000240210",1,1,1,NA
"ENSG00000117448",0,NA,53,16393
"ENSG00000146385",0,NA,0,NA
"ENSG00000248105",0,NA,0,NA
"ENSG00000003402",4,0,126,38075
"ENSG00000137522",1,0,80,65341
"ENSG00000254180",2,1,4,84886
"ENSG00000064835",0,NA,17,15620
"ENSG00000113319",4,0,66,258813
"ENSG00000248431",0,NA,1,754
"ENSG00000258477",1,1,0,NA
"ENSG00000179403",0,NA,8,2960
"ENSG00000253799",1,0,2,12526
"ENSG00000146383",0,NA,0,NA
"ENSG00000246792",1,0,4,6352
"ENSG00000251123",0,NA,0,NA
"ENSG00000135569",0,NA,0,NA
"ENSG00000234089",0,NA,2,11477
"ENSG00000250027",1,1,3,10406
"ENSG00000259038",1,1,1,1002
"ENSG00000146378",0,NA,2,6038
"ENSG00000100104",1,0,10,6469
"ENSG00000258623",1,1,1,1695
"ENSG00000183103",0,NA,11,5457
"ENSG00000055609",4,0,282,278491
"ENSG00000242941",1,1,0,NA
"ENSG00000226159",0,NA,3,40028
"ENSG00000104044",2,0,74,341153
"ENSG00000099377",1,1,24,1457
"ENSG00000233418",1,1,37,NA
"ENSG00000228938",0,NA,0,NA
"ENSG00000204038",0,NA,0,NA
"ENSG00000236373",2,0,6,137310
"ENSG00000151224",0,NA,18,14183
"ENSG00000136381",1,0,70,53242
"ENSG00000227182",0,NA,0,NA
"ENSG00000235368",0,NA,0,NA
"ENSG00000230555",0,NA,1,604
"ENSG00000151365",2,1,1,3318
"ENSG00000166428",0,NA,32,6110
"ENSG00000236114",0,NA,0,NA
"ENSG00000197841",0,NA,24,4961
"ENSG00000109472",2,0,19,134181
"ENSG00000257778",0,NA,3,NA
"ENSG00000248563",0,NA,0,NA
"ENSG00000058729",2,1,25,16902
"ENSG00000270957",0,NA,1,531
"ENSG00000215915",0,NA,17,16505
"ENSG00000248655",0,NA,0,NA
"ENSG00000233826",0,NA,1,NA
"ENSG00000179028",0,NA,1,1028
"ENSG00000241839",1,1,5,22404
"ENSG00000229773",1,1,1,NA
"ENSG00000233601",0,NA,1,10009
"ENSG00000215068",2,1,7,1045
"ENSG00000155622",0,NA,4,6037
"ENSG00000249624",3,1,21,35172
"ENSG00000151366",2,1,8,9266
"ENSG00000249717",1,1,5,11053
"ENSG00000243981",2,0,9,15696
"ENSG00000100109",1,1,91,15865
"ENSG00000204764",4,0,251,427217
"ENSG00000145908",1,1,24,6186
"ENSG00000231746",1,0,0,NA
"ENSG00000230789",1,1,1,1280
"ENSG00000232997",0,NA,0,NA
"ENSG00000071575",1,0,7,21261
"ENSG00000237010",0,NA,1,NA
"ENSG00000255112",2,1,1,NA
"ENSG00000119285",2,1,93,46495
"ENSG00000233209",2,0,28,NA
"ENSG00000131242",3,0,50,131228
"ENSG00000177954",0,NA,11,448
"ENSG00000262700",1,0,0,NA
"ENSG00000250547",0,NA,0,NA
"ENSG00000154889",1,1,163,18987
"ENSG00000227283",0,NA,0,NA
"ENSG00000189298",1,1,13,14352
"ENSG00000160072",0,NA,52,18312
"ENSG00000177803",1,1,0,NA
"ENSG00000257115",0,NA,0,NA
"ENSG00000230848",0,NA,1,17849
"ENSG00000087502",1,1,65,38027
"ENSG00000230536",1,1,1,2725
"ENSG00000222036",2,0,32,29359
