"ensembl_gene_id" "percentage_gene_gc_content"
"21591" "ENSG00000230454" 58.51
"21592" "ENSG00000230457" 46.53
"21593" "ENSG00000230461" 41.3
"21594" "ENSG00000230470" 39.79
"21595" "ENSG00000230479" 47.32
"21596" "ENSG00000230482" 54.82
"21597" "ENSG00000230483" 64.79
"21598" "ENSG00000230487" 53.15
"21599" "ENSG00000230489" 41.33
"21600" "ENSG00000230490" 38.53
"21601" "ENSG00000230492" 45.27
"21602" "ENSG00000230495" 49.37
"21603" "ENSG00000230497" 44.26
"21604" "ENSG00000230498" 34.89
"21605" "ENSG00000230499" 43.89
"21606" "ENSG00000230500" 40.05
"21607" "ENSG00000230501" 34.99
"21608" "ENSG00000230506" 40.25
"21609" "ENSG00000230510" 47.39
"21610" "ENSG00000230513" 50.16
"21611" "ENSG00000230516" 41.27
"21612" "ENSG00000230519" 41.83
"21613" "ENSG00000230523" 47.84
"21614" "ENSG00000230524" 41.09
"21615" "ENSG00000230525" 38.12
"21616" "ENSG00000230526" 55.19
"21617" "ENSG00000230528" 50.62
"21618" "ENSG00000230530" 44.16
"21619" "ENSG00000230532" 46.2
"21620" "ENSG00000230533" 41.03
"21621" "ENSG00000230534" 43.17
"21622" "ENSG00000230536" 50.19
"21623" "ENSG00000230537" 44.85
"21624" "ENSG00000230539" 42.33
"21625" "ENSG00000230550" 51.87
"21626" "ENSG00000230551" 37.36
"21627" "ENSG00000230552" 40.43
"21628" "ENSG00000230555" 49.52
"21629" "ENSG00000230561" 39.21
"21630" "ENSG00000230562" 37.77
"21631" "ENSG00000230563" 52.44
"21632" "ENSG00000230565" 42.49
"21633" "ENSG00000230572" 38.25
"21634" "ENSG00000230576" 50.43
"21635" "ENSG00000230578" 40.27
"21636" "ENSG00000230581" 57.31
"21637" "ENSG00000230583" 49.89
"21638" "ENSG00000230585" 50.31
"21639" "ENSG00000230587" 53.44
"21640" "ENSG00000230590" 39.53
"21641" "ENSG00000230593" 48.16
"21642" "ENSG00000230595" 36.89
"21643" "ENSG00000230598" 44.7
"21644" "ENSG00000230600" 37.08
"21645" "ENSG00000230601" 43.2
"21646" "ENSG00000230606" 40.33
"21647" "ENSG00000230612" 35.92
"21648" "ENSG00000230613" 55.55
"21649" "ENSG00000230615" 44.73
"21650" "ENSG00000230622" 48.18
"21651" "ENSG00000230623" 40.61
"21652" "ENSG00000230626" 49.93
"21653" "ENSG00000230627" 50.51
"21654" "ENSG00000230628" 40.11
"21655" "ENSG00000230629" 43.64
"21656" "ENSG00000230630" 33.12
"21657" "ENSG00000230637" 45.39
"21658" "ENSG00000230638" 49.96
"21659" "ENSG00000230641" 42.14
"21660" "ENSG00000230645" 37.58
"21661" "ENSG00000230646" 63.21
"21662" "ENSG00000230647" 39.66
"21663" "ENSG00000230648" 43.62
"21664" "ENSG00000230649" 39.72
"21665" "ENSG00000230650" 48.53
"21666" "ENSG00000230651" 37.27
"21667" "ENSG00000230658" 39.39
"21668" "ENSG00000230663" 51.89
"21669" "ENSG00000230666" 45.05
"21670" "ENSG00000230667" 41.14
"21671" "ENSG00000230668" 40.06
"21672" "ENSG00000230673" 46.62
"21673" "ENSG00000230676" 52.33
"21674" "ENSG00000230679" 59.53
"21675" "ENSG00000230680" 42.64
"21676" "ENSG00000230690" 38.96
"21677" "ENSG00000230697" 47.73
"21678" "ENSG00000230698" 58.57
"21679" "ENSG00000230701" 58.69
"21680" "ENSG00000230702" 44.32
"21681" "ENSG00000230703" 50.01
"21682" "ENSG00000230704" 39.88
"21683" "ENSG00000230707" 61.66
"21684" "ENSG00000230709" 45.42
"21685" "ENSG00000230710" 43.84
"21686" "ENSG00000230711" 43.87
"21687" "ENSG00000230712" 62.24
"21688" "ENSG00000230715" 65.26
"21689" "ENSG00000230721" 44.5
"21690" "ENSG00000230724" 51.7
"21691" "ENSG00000230725" 49.39
"21692" "ENSG00000230729" 61.66
"21693" "ENSG00000230730" 45.65
"21694" "ENSG00000230731" 43.61
"21695" "ENSG00000230732" 39.19
"21696" "ENSG00000230733" 58.21
"21697" "ENSG00000230735" 38.58
"21698" "ENSG00000230746" 34.37
"21699" "ENSG00000230747" 46.23
"21700" "ENSG00000230749" 50.78
"21701" "ENSG00000230753" 47.84
"21702" "ENSG00000230756" 46.54
"21703" "ENSG00000230758" 42.28
"21704" "ENSG00000230768" 32.94
"21705" "ENSG00000230769" 44.6
"21706" "ENSG00000230772" 43.01
"21707" "ENSG00000230777" 52.63
"21708" "ENSG00000230778" 73.84
"21709" "ENSG00000230782" 40.5
"21710" "ENSG00000230787" 46.17
"21711" "ENSG00000230789" 41.51
"21712" "ENSG00000230790" 52.29
"21713" "ENSG00000230793" 48.08
"21714" "ENSG00000230794" 42.2
"21715" "ENSG00000230795" 59.12
"21716" "ENSG00000230796" 57.78
"21717" "ENSG00000230798" 64.95
"21718" "ENSG00000230799" 56.87
"21719" "ENSG00000230803" 45.4
"21720" "ENSG00000230804" 62.35
"21721" "ENSG00000230805" 58.11
"21722" "ENSG00000230815" 39.44
"21723" "ENSG00000230817" 37.03
"21724" "ENSG00000230823" 45.67
"21725" "ENSG00000230825" 40.38
"21726" "ENSG00000230829" 46.63
"21727" "ENSG00000230830" 33.54
"21728" "ENSG00000230834" 60.45
"21729" "ENSG00000230835" 51.34
"21730" "ENSG00000230838" 39.36
"21731" "ENSG00000230839" 48.3
"21732" "ENSG00000230841" 47.71
"21733" "ENSG00000230844" 47.02
"21734" "ENSG00000230846" 46.62
"21735" "ENSG00000230847" 41.96
"21736" "ENSG00000230848" 49.41
"21737" "ENSG00000230852" 45.1
"21738" "ENSG00000230860" 42.67
"21739" "ENSG00000230863" 37.33
"21740" "ENSG00000230866" 56.95
"21741" "ENSG00000230867" 50
"21742" "ENSG00000230869" 40.58
"21743" "ENSG00000230870" 44.37
"21744" "ENSG00000230872" 41.3
"21745" "ENSG00000230873" 40.52
"21746" "ENSG00000230876" 43.34
"21747" "ENSG00000230882" 68.35
"21748" "ENSG00000230891" 36.18
"21749" "ENSG00000230894" 42.67
"21750" "ENSG00000230896" 40.68
"21751" "ENSG00000230897" 51.63
"21752" "ENSG00000230899" 38.79
"21753" "ENSG00000230910" 37.68
"21754" "ENSG00000230911" 46.08
"21755" "ENSG00000230912" 48.6
"21756" "ENSG00000230918" 57.16
"21757" "ENSG00000230920" 32.92
"21758" "ENSG00000230922" 51.69
"21759" "ENSG00000230927" 43.29
"21760" "ENSG00000230928" 52.89
"21761" "ENSG00000230929" 50.17
"21762" "ENSG00000230932" 63.56
"21763" "ENSG00000230936" 65.27
"21764" "ENSG00000230937" 47.9
"21765" "ENSG00000230939" 37.22
"21766" "ENSG00000230943" 39.7
"21767" "ENSG00000230945" 42.95
"21768" "ENSG00000230951" 58.11
"21769" "ENSG00000230953" 48.57
"21770" "ENSG00000230955" 47.51
"21771" "ENSG00000230965" 54.06
"21772" "ENSG00000230969" 52.62
"21773" "ENSG00000230970" 56.74
"21774" "ENSG00000230971" 43.42
"21775" "ENSG00000230979" 59.7
"21776" "ENSG00000230980" 48.74
"21777" "ENSG00000230982" 43.44
"21778" "ENSG00000230989" 44.98
"21779" "ENSG00000230990" 38.99
"21780" "ENSG00000230991" 35.45
"21781" "ENSG00000230992" 71.19
"21782" "ENSG00000230999" 39.34
"21783" "ENSG00000231006" 43.55
"21784" "ENSG00000231007" 56.8
"21785" "ENSG00000231010" 46.96
"21786" "ENSG00000231013" 53
"21787" "ENSG00000231015" 48.17
"21788" "ENSG00000231023" 36.61
"21789" "ENSG00000231024" 39.76
"21790" "ENSG00000231028" 37.56
"21791" "ENSG00000231031" 46.73
"21792" "ENSG00000231035" 45.77
"21793" "ENSG00000231040" 35.74
"21794" "ENSG00000231043" 48.19
"21795" "ENSG00000231046" 40.44
"21796" "ENSG00000231047" 47.3
"21797" "ENSG00000231050" 65.32
"21798" "ENSG00000231056" 47.96
"21799" "ENSG00000231057" 45.91
"21800" "ENSG00000231061" 34.01
"21801" "ENSG00000231062" 51.46
"21802" "ENSG00000231063" 44.93
"21803" "ENSG00000231064" 55.17
"21804" "ENSG00000231066" 41.35
"21805" "ENSG00000231073" 67.74
"21806" "ENSG00000231074" 42.72
"21807" "ENSG00000231079" 44.1
"21808" "ENSG00000231080" 30.49
"21809" "ENSG00000231081" 48.77
"21810" "ENSG00000231082" 43.75
"21811" "ENSG00000231084" 42.02
"21812" "ENSG00000231086" 57.03
"21813" "ENSG00000231092" 46.71
"21814" "ENSG00000231093" 60.29
"21815" "ENSG00000231098" 43.06
"21816" "ENSG00000231099" 48.23
"21817" "ENSG00000231100" 45.62
"21818" "ENSG00000231102" 53.13
"21819" "ENSG00000231104" 35.79
"21820" "ENSG00000231105" 51.53
"21821" "ENSG00000231106" 46.9
"21822" "ENSG00000231107" 38.94
"21823" "ENSG00000231108" 39.67
"21824" "ENSG00000231110" 43.77
"21825" "ENSG00000231113" 48.07
"21826" "ENSG00000231114" 37.73
"21827" "ENSG00000231119" 45.73
"21828" "ENSG00000231123" 57.08
"21829" "ENSG00000231125" 40.43
"21830" "ENSG00000231128" 38.96
"21831" "ENSG00000231133" 56.86
"21832" "ENSG00000231138" 50.56
"21833" "ENSG00000231150" 39.99
"21834" "ENSG00000231154" 42.5
"21835" "ENSG00000231156" 70.11
"21836" "ENSG00000231160" 43.27
"21837" "ENSG00000231162" 50.3
"21838" "ENSG00000231163" 44.51
"21839" "ENSG00000231165" 44.37
"21840" "ENSG00000231167" 55.76
"21841" "ENSG00000231170" 41.6
"21842" "ENSG00000231171" 35.63
"21843" "ENSG00000231173" 40.99
"21844" "ENSG00000231177" 48.64
"21845" "ENSG00000231178" 37.5
"21846" "ENSG00000231181" 44.54
"21847" "ENSG00000231183" 36.42
"21848" "ENSG00000231184" 57.03
"21849" "ENSG00000231185" 44.48
"21850" "ENSG00000231187" 48.69
"21851" "ENSG00000231188" 48.9
"21852" "ENSG00000231193" 35.11
"21853" "ENSG00000231194" 49.08
"21854" "ENSG00000231195" 45.63
"21855" "ENSG00000231200" 36.69
"21856" "ENSG00000231204" 39.35
"21857" "ENSG00000231205" 40.07
"21858" "ENSG00000231208" 55.11
"21859" "ENSG00000231212" 35.28
"21860" "ENSG00000231216" 43.33
"21861" "ENSG00000231226" 46.09
"21862" "ENSG00000231227" 54.7
"21863" "ENSG00000231231" 45.33
"21864" "ENSG00000231233" 41.31
"21865" "ENSG00000231234" 42.74
"21866" "ENSG00000231236" 37.2
"21867" "ENSG00000231240" 63.89
"21868" "ENSG00000231243" 49.96
"21869" "ENSG00000231245" 39.05
"21870" "ENSG00000231246" 43.15
"21871" "ENSG00000231248" 46.14
"21872" "ENSG00000231249" 47.6
"21873" "ENSG00000231252" 39.56
"21874" "ENSG00000231254" 68.54
"21875" "ENSG00000231255" 33.44
"21876" "ENSG00000231256" 43.62
"21877" "ENSG00000231259" 38.72
"21878" "ENSG00000231264" 49.92
"21879" "ENSG00000231265" 57.29
"21880" "ENSG00000231272" 46.36
"21881" "ENSG00000231274" 56.85
"21882" "ENSG00000231290" 48.17
"21883" "ENSG00000231295" 32.77
"21884" "ENSG00000231296" 37.38
"21885" "ENSG00000231298" 36.34
"21886" "ENSG00000231299" 41.11
"21887" "ENSG00000231304" 37.04
"21888" "ENSG00000231305" 49.13
"21889" "ENSG00000231307" 46.93
"21890" "ENSG00000231312" 41.25
"21891" "ENSG00000231313" 52.62
"21892" "ENSG00000231322" 38.95
"21893" "ENSG00000231324" 43.4
"21894" "ENSG00000231326" 39.86
"21895" "ENSG00000231327" 57.49
"21896" "ENSG00000231329" 40.62
"21897" "ENSG00000231331" 54.04
"21898" "ENSG00000231332" 44.75
"21899" "ENSG00000231334" 30.72
"21900" "ENSG00000231336" 52.52
"21901" "ENSG00000231344" 42.98
"21902" "ENSG00000231345" 44.74
"21903" "ENSG00000231346" 47.44
"21904" "ENSG00000231351" 61.98
"21905" "ENSG00000231355" 43.58
"21906" "ENSG00000231358" 36.12
"21907" "ENSG00000231359" 48.69
"21908" "ENSG00000231364" 36.33
"21909" "ENSG00000231365" 40.62
"21910" "ENSG00000231367" 45.51
"21911" "ENSG00000231369" 51.88
"21912" "ENSG00000231381" 40.59
"21913" "ENSG00000231383" 35.74
"21914" "ENSG00000231389" 42.77
"21915" "ENSG00000231390" 49.77
"21916" "ENSG00000231393" 50.5
"21917" "ENSG00000231394" 56.99
"21918" "ENSG00000231395" 41.12
"21919" "ENSG00000231401" 37.6
"21920" "ENSG00000231403" 48.91
"21921" "ENSG00000231405" 44.32
"21922" "ENSG00000231407" 36.93
"21923" "ENSG00000231409" 45.71
"21924" "ENSG00000231412" 50.47
"21925" "ENSG00000231416" 44.38
"21926" "ENSG00000231418" 42.23
"21927" "ENSG00000231419" 52.76
"21928" "ENSG00000231421" 54.33
"21929" "ENSG00000231422" 41.54
"21930" "ENSG00000231424" 40.33
"21931" "ENSG00000231426" 33.04
"21932" "ENSG00000231427" 36.04
"21933" "ENSG00000231429" 37.06
"21934" "ENSG00000231431" 44.63
"21935" "ENSG00000231435" 49.25
"21936" "ENSG00000231437" 49.9
"21937" "ENSG00000231439" 53.03
"21938" "ENSG00000231441" 40.81
"21939" "ENSG00000231443" 41.42
"21940" "ENSG00000231445" 50.85
"21941" "ENSG00000231449" 47.73
"21942" "ENSG00000231453" 52.85
"21943" "ENSG00000231454" 54.08
"21944" "ENSG00000231458" 53.92
"21945" "ENSG00000231460" 34.24
"21946" "ENSG00000231464" 41.58
"21947" "ENSG00000231465" 40.16
"21948" "ENSG00000231466" 41.79
"21949" "ENSG00000231473" 39.88
"21950" "ENSG00000231475" 56.47
"21951" "ENSG00000231476" 57.71
"21952" "ENSG00000231483" 49.63
"21953" "ENSG00000231484" 40.36
"21954" "ENSG00000231485" 73.9
"21955" "ENSG00000231487" 48.68
"21956" "ENSG00000231492" 46.47
"21957" "ENSG00000231494" 44.59
"21958" "ENSG00000231496" 41.08
"21959" "ENSG00000231500" 46.95
"21960" "ENSG00000231503" 51.45
"21961" "ENSG00000231504" 40.6
"21962" "ENSG00000231507" 52.36
"21963" "ENSG00000231510" 41
"21964" "ENSG00000231512" 38.2
"21965" "ENSG00000231513" 42.41
"21966" "ENSG00000231521" 41.18
"21967" "ENSG00000231527" 48.06
"21968" "ENSG00000231528" 53.97
"21969" "ENSG00000231529" 41.6
"21970" "ENSG00000231530" 48.37
"21971" "ENSG00000231531" 46.3
"21972" "ENSG00000231532" 38.27
"21973" "ENSG00000231533" 40.34
"21974" "ENSG00000231535" 37.46
"21975" "ENSG00000231536" 48.49
"21976" "ENSG00000231538" 36.29
"21977" "ENSG00000231542" 42.18
"21978" "ENSG00000231544" 38.49
"21979" "ENSG00000231550" 57.09
"21980" "ENSG00000231563" 58.21
"21981" "ENSG00000231566" 48.32
"21982" "ENSG00000231574" 38.84
"21983" "ENSG00000231575" 41.56
"21984" "ENSG00000231579" 46.93
"21985" "ENSG00000231584" 49.42
"21986" "ENSG00000231585" 62.04
"21987" "ENSG00000231587" 46.51
"21988" "ENSG00000231589" 35.56
"21989" "ENSG00000231595" 45.8
"21990" "ENSG00000231597" 48.92
"21991" "ENSG00000231604" 44.36
"21992" "ENSG00000231607" 38.45
"21993" "ENSG00000231609" 48.19
"21994" "ENSG00000231610" 56.18
"21995" "ENSG00000231612" 40.77
"21996" "ENSG00000231613" 45.03
"21997" "ENSG00000231616" 38.38
"21998" "ENSG00000231621" 48.17
"21999" "ENSG00000231625" 42.22
"22000" "ENSG00000231626" 38.6
"22001" "ENSG00000231628" 40.47
"22002" "ENSG00000231630" 60.32
"22003" "ENSG00000231633" 36.96
"22004" "ENSG00000231636" 65.98
"22005" "ENSG00000231638" 42.16
"22006" "ENSG00000231645" 58.41
"22007" "ENSG00000231646" 34.04
"22008" "ENSG00000231648" 42.42
"22009" "ENSG00000231649" 53.63
"22010" "ENSG00000231651" 57.16
"22011" "ENSG00000231652" 45.94
"22012" "ENSG00000231654" 58.44
"22013" "ENSG00000231662" 40.09
"22014" "ENSG00000231663" 48.54
"22015" "ENSG00000231665" 45.22
"22016" "ENSG00000231666" 45.17
"22017" "ENSG00000231667" 48.22
"22018" "ENSG00000231671" 40.43
"22019" "ENSG00000231672" 42.3
"22020" "ENSG00000231680" 49.13
"22021" "ENSG00000231683" 39.26
"22022" "ENSG00000231684" 43.71
"22023" "ENSG00000231686" 63.97
"22024" "ENSG00000231690" 47.53
"22025" "ENSG00000231691" 55.72
"22026" "ENSG00000231703" 43.8
"22027" "ENSG00000231704" 46.87
"22028" "ENSG00000231705" 64.94
"22029" "ENSG00000231711" 48.64
"22030" "ENSG00000231713" 46.21
"22031" "ENSG00000231715" 40.89
"22032" "ENSG00000231720" 52.47
"22033" "ENSG00000231721" 41.63
"22034" "ENSG00000231724" 48.28
"22035" "ENSG00000231725" 40.99
"22036" "ENSG00000231728" 52.99
"22037" "ENSG00000231731" 39.95
"22038" "ENSG00000231738" 34.17
"22039" "ENSG00000231741" 42.99
"22040" "ENSG00000231742" 49.64
"22041" "ENSG00000231744" 51.37
"22042" "ENSG00000231747" 43.73
"22043" "ENSG00000231748" 47.7
"22044" "ENSG00000231749" 37.94
"22045" "ENSG00000231752" 37.6
"22046" "ENSG00000231754" 44.21
"22047" "ENSG00000231758" 36
"22048" "ENSG00000231760" 40.93
"22049" "ENSG00000231764" 42.59
"22050" "ENSG00000231767" 42.92
"22051" "ENSG00000231768" 45.87
"22052" "ENSG00000231769" 39.91
"22053" "ENSG00000231770" 48.38
"22054" "ENSG00000231782" 46.64
"22055" "ENSG00000231784" 49.65
"22056" "ENSG00000231789" 49.65
"22057" "ENSG00000231793" 62.93
"22058" "ENSG00000231794" 43.76
"22059" "ENSG00000231808" 62.38
"22060" "ENSG00000231811" 46.95
"22061" "ENSG00000231812" 60.87
"22062" "ENSG00000231817" 44.5
"22063" "ENSG00000231822" 40.82
"22064" "ENSG00000231824" 39.39
"22065" "ENSG00000231826" 49.45
"22066" "ENSG00000231827" 58.13
"22067" "ENSG00000231829" 38.82
"22068" "ENSG00000231830" 51.02
"22069" "ENSG00000231831" 47.25
"22070" "ENSG00000231840" 43.59
"22071" "ENSG00000231841" 46.46
"22072" "ENSG00000231842" 35.46
"22073" "ENSG00000231845" 40.73
"22074" "ENSG00000231848" 54.23
"22075" "ENSG00000231851" 42.83
"22076" "ENSG00000231852" 61.86
"22077" "ENSG00000231856" 47.93
"22078" "ENSG00000231858" 40.87
"22079" "ENSG00000231859" 44.92
"22080" "ENSG00000231863" 40.41
"22081" "ENSG00000231864" 67.72
"22082" "ENSG00000231867" 42
"22083" "ENSG00000231868" 60.86
"22084" "ENSG00000231870" 59.4
"22085" "ENSG00000231871" 46.27
"22086" "ENSG00000231875" 36.88
"22087" "ENSG00000231876" 38.31
"22088" "ENSG00000231881" 59.21
"22089" "ENSG00000231882" 46.56
"22090" "ENSG00000231883" 44.78
"22091" "ENSG00000231889" 41.83
"22092" "ENSG00000231890" 42.51
"22093" "ENSG00000231892" 51.99
"22094" "ENSG00000231898" 40.36
"22095" "ENSG00000231901" 38.15
"22096" "ENSG00000231902" 41.62
"22097" "ENSG00000231903" 39.34
"22098" "ENSG00000231908" 52.09
"22099" "ENSG00000231916" 69.25
"22100" "ENSG00000231920" 66.67
"22101" "ENSG00000231925" 50.01
"22102" "ENSG00000231933" 44.35
"22103" "ENSG00000231934" 41.94
"22104" "ENSG00000231937" 39.03
"22105" "ENSG00000231940" 46.03
"22106" "ENSG00000231943" 41.62
"22107" "ENSG00000231944" 37.67
"22108" "ENSG00000231948" 55.41
"22109" "ENSG00000231952" 39.43
"22110" "ENSG00000231953" 39.95
"22111" "ENSG00000231955" 42.14
"22112" "ENSG00000231956" 45.89
"22113" "ENSG00000231963" 50.75
"22114" "ENSG00000231964" 43.77
"22115" "ENSG00000231966" 42.6
"22116" "ENSG00000231967" 44.86
"22117" "ENSG00000231969" 37.62
"22118" "ENSG00000231970" 48.27
"22119" "ENSG00000231971" 39.6
"22120" "ENSG00000231976" 45.15
"22121" "ENSG00000231977" 64.43
"22122" "ENSG00000231982" 60.58
"22123" "ENSG00000231983" 44.32
"22124" "ENSG00000231989" 36.87
"22125" "ENSG00000231990" 46.12
"22126" "ENSG00000231991" 48.33
"22127" "ENSG00000231992" 42.34
"22128" "ENSG00000231993" 46.31
"22129" "ENSG00000231995" 48.09
"22130" "ENSG00000231999" 40.74
"22131" "ENSG00000232000" 38.96
"22132" "ENSG00000232002" 45.15
"22133" "ENSG00000232004" 47.55
"22134" "ENSG00000232010" 62.15
"22135" "ENSG00000232019" 61.09
"22136" "ENSG00000232021" 41.13
"22137" "ENSG00000232022" 53.13
"22138" "ENSG00000232023" 36.87
"22139" "ENSG00000232024" 48.98
"22140" "ENSG00000232028" 40.67
"22141" "ENSG00000232030" 50.98
"22142" "ENSG00000232031" 37.16
"22143" "ENSG00000232032" 44.38
"22144" "ENSG00000232034" 43.86
"22145" "ENSG00000232040" 39.71
"22146" "ENSG00000232043" 47.66
"22147" "ENSG00000232044" 43.52
"22148" "ENSG00000232046" 39.07
"22149" "ENSG00000232053" 37.86
"22150" "ENSG00000232056" 47.09
"22151" "ENSG00000232057" 54.28
"22152" "ENSG00000232059" 51.21
"22153" "ENSG00000232060" 43.02
"22154" "ENSG00000232063" 44.86
"22155" "ENSG00000232065" 50.92
"22156" "ENSG00000232070" 48.93
"22157" "ENSG00000232073" 42.15
"22158" "ENSG00000232075" 42.66
"22159" "ENSG00000232079" 35.65
"22160" "ENSG00000232080" 40.31
"22161" "ENSG00000232081" 49.95
"22162" "ENSG00000232082" 53.76
"22163" "ENSG00000232085" 32.97
"22164" "ENSG00000232091" 40.63
"22165" "ENSG00000232093" 50.65
"22166" "ENSG00000232097" 62.08
"22167" "ENSG00000232098" 61.03
"22168" "ENSG00000232100" 37.29
"22169" "ENSG00000232104" 38.14
"22170" "ENSG00000232109" 40.71
"22171" "ENSG00000232110" 44.99
"22172" "ENSG00000232111" 44.98
"22173" "ENSG00000232112" 47.75
"22174" "ENSG00000232113" 33.52
"22175" "ENSG00000232115" 59.74
"22176" "ENSG00000232117" 51.33
"22177" "ENSG00000232119" 39.24
"22178" "ENSG00000232124" 54.94
"22179" "ENSG00000232132" 42.24
"22180" "ENSG00000232133" 53.62
"22181" "ENSG00000232134" 44.85
"22182" "ENSG00000232135" 39.73
"22183" "ENSG00000232139" 37.81
"22184" "ENSG00000232149" 40.61
"22185" "ENSG00000232150" 46.48
"22186" "ENSG00000232160" 38.59
"22187" "ENSG00000232161" 50
"22188" "ENSG00000232170" 41.28
"22189" "ENSG00000232175" 48.72
"22190" "ENSG00000232176" 44.52
"22191" "ENSG00000232184" 35.88
"22192" "ENSG00000232186" 41.53
"22193" "ENSG00000232187" 48.19
"22194" "ENSG00000232188" 54.66
"22195" "ENSG00000232190" 45.28
"22196" "ENSG00000232194" 42.25
"22197" "ENSG00000232196" 41.88
"22198" "ENSG00000232197" 58.32
"22199" "ENSG00000232200" 42.3
"22200" "ENSG00000232202" 43.44
"22201" "ENSG00000232216" 50.47
"22202" "ENSG00000232218" 60.7
"22203" "ENSG00000232220" 50.56
"22204" "ENSG00000232229" 42.12
"22205" "ENSG00000232230" 51.55
"22206" "ENSG00000232233" 48.6
"22207" "ENSG00000232237" 50.63
"22208" "ENSG00000232243" 38.07
"22209" "ENSG00000232258" 46.9
"22210" "ENSG00000232259" 41.89
"22211" "ENSG00000232273" 48.68
"22212" "ENSG00000232283" 46.85
"22213" "ENSG00000232284" 40.28
"22214" "ENSG00000232286" 39.33
"22215" "ENSG00000232287" 50.84
"22216" "ENSG00000232294" 41.68
"22217" "ENSG00000232295" 38.46
"22218" "ENSG00000232298" 46.73
"22219" "ENSG00000232305" 51.29
"22220" "ENSG00000232306" 54.12
"22221" "ENSG00000232309" 45.14
"22222" "ENSG00000232310" 39.64
"22223" "ENSG00000232311" 38.12
"22224" "ENSG00000232316" 36.77
"22225" "ENSG00000232320" 73.78
"22226" "ENSG00000232324" 52.83
"22227" "ENSG00000232327" 58.68
"22228" "ENSG00000232334" 58.86
"22229" "ENSG00000232335" 41.69
"22230" "ENSG00000232342" 35.49
"22231" "ENSG00000232344" 54.15
"22232" "ENSG00000232346" 50.61
"22233" "ENSG00000232347" 39.93
"22234" "ENSG00000232352" 59.37
"22235" "ENSG00000232354" 52.96
"22236" "ENSG00000232355" 55.83
"22237" "ENSG00000232358" 52.12
"22238" "ENSG00000232360" 40.86
"22239" "ENSG00000232363" 50.7
"22240" "ENSG00000232377" 36.67
"22241" "ENSG00000232380" 41.31
"22242" "ENSG00000232383" 46.36
"22243" "ENSG00000232385" 40.73
"22244" "ENSG00000232386" 47.93
"22245" "ENSG00000232387" 40.51
"22246" "ENSG00000232388" 44.25
"22247" "ENSG00000232393" 43.34
"22248" "ENSG00000232394" 53.14
"22249" "ENSG00000232395" 36.16
"22250" "ENSG00000232401" 55.98
"22251" "ENSG00000232403" 46.47
"22252" "ENSG00000232406" 55.21
"22253" "ENSG00000232408" 48.66
"22254" "ENSG00000232411" 36.79
"22255" "ENSG00000232412" 57.66
"22256" "ENSG00000232415" 58.91
"22257" "ENSG00000232430" 48.52
"22258" "ENSG00000232433" 42.25
"22259" "ENSG00000232434" 72.67
"22260" "ENSG00000232439" 56.87
"22261" "ENSG00000232442" 62.33
"22262" "ENSG00000232445" 54.28
"22263" "ENSG00000232448" 41.04
"22264" "ENSG00000232450" 54.14
"22265" "ENSG00000232451" 42.48
