"ensembl_gene_id" "start_position" "end_position"
"16481" "ENSG00000197442" 136557047 136792518
"16482" "ENSG00000197444" 49734643 49762379
"16483" "ENSG00000197445" 73126637 73144447
"16484" "ENSG00000197446" 41114432 41128366
"16485" "ENSG00000197448" 143244093 143270854
"16486" "ENSG00000197451" 178204507 178211163
"16487" "ENSG00000197457" 63639705 63657682
"16488" "ENSG00000197461" 497258 520296
"16489" "ENSG00000197465" 143870867 143905563
"16490" "ENSG00000197467" 69801931 69964275
"16491" "ENSG00000197471" 29662979 29670876
"16492" "ENSG00000197472" 246945547 247008093
"16493" "ENSG00000197475" 39451045 39522852
"16494" "ENSG00000197479" 141199582 141203779
"16495" "ENSG00000197483" 55476332 55484487
"16496" "ENSG00000197496" 46709487 46736347
"16497" "ENSG00000197497" 53159213 53193386
"16498" "ENSG00000197498" 110982015 111028263
"16499" "ENSG00000197503" 24566964 24584168
"16500" "ENSG00000197506" 84275457 84340683
"16501" "ENSG00000197520" 222737207 222750805
"16502" "ENSG00000197530" 1615415 1630610
"16503" "ENSG00000197535" 52307283 52529050
"16504" "ENSG00000197536" 132410636 132488702
"16505" "ENSG00000197540" 544034 549924
"16506" "ENSG00000197548" 11272309 11557665
"16507" "ENSG00000197549" 21991099 22043934
"16508" "ENSG00000197550" 64817870 64836341
"16509" "ENSG00000197555" 71320449 71741229
"16510" "ENSG00000197557" 177612992 177618966
"16511" "ENSG00000197558" 149776042 149833979
"16512" "ENSG00000197561" 851014 856247
"16513" "ENSG00000197562" 589357 629272
"16514" "ENSG00000197563" 61905255 62187118
"16515" "ENSG00000197565" 108155607 108439497
"16516" "ENSG00000197566" 16620737 16653856
"16517" "ENSG00000197568" 70354805 70385339
"16518" "ENSG00000197576" 27128507 27130799
"16519" "ENSG00000197579" 32540544 32552553
"16520" "ENSG00000197580" 112175467 112224699
"16521" "ENSG00000197582" 13378735 13379340
"16522" "ENSG00000197584" 178272932 178844429
"16523" "ENSG00000197586" 25195693 25226729
"16524" "ENSG00000197587" 46506996 46514226
"16525" "ENSG00000197588" 50882096 50896398
"16526" "ENSG00000197594" 131808016 131895155
"16527" "ENSG00000197595" 112647044 112684497
"16528" "ENSG00000197599" 1434383 1444556
"16529" "ENSG00000197601" 13668670 13732346
"16530" "ENSG00000197603" 37106228 37249428
"16531" "ENSG00000197608" 52064466 52095765
"16532" "ENSG00000197614" 8637346 8662888
"16533" "ENSG00000197616" 23381990 23408277
"16534" "ENSG00000197619" 51991332 52008230
"16535" "ENSG00000197620" 149540355 149550510
"16536" "ENSG00000197622" 151050971 151070325
"16537" "ENSG00000197627" 84491480 84500599
"16538" "ENSG00000197632" 63871692 63903890
"16539" "ENSG00000197635" 161992241 162074542
"16540" "ENSG00000197641" 63586989 63604639
"16541" "ENSG00000197646" 5510570 5571254
"16542" "ENSG00000197647" 12014732 12035741
"16543" "ENSG00000197651" 90905622 90955176
"16544" "ENSG00000197653" 123762188 123936206
"16545" "ENSG00000197670" 53552770 53575863
"16546" "ENSG00000197692" 89293745 89294246
"16547" "ENSG00000197694" 128552558 128633662
"16548" "ENSG00000197696" 84655129 84658563
"16549" "ENSG00000197702" 12377185 12530801
"16550" "ENSG00000197705" 32672671 32773062
"16551" "ENSG00000197712" 38867677 38945739
"16552" "ENSG00000197713" 210002565 210022259
"16553" "ENSG00000197714" 57280051 57293569
"16554" "ENSG00000197721" 207645113 207738416
"16555" "ENSG00000197724" 93576407 93679587
"16556" "ENSG00000197728" 56041853 56044675
"16557" "ENSG00000197734" 77760830 77769742
"16558" "ENSG00000197744" 118973796 118974122
"16559" "ENSG00000197745" 62296277 62299064
"16560" "ENSG00000197746" 71816298 71851375
"16561" "ENSG00000197747" 151982915 151994390
"16562" "ENSG00000197748" 104129888 104232362
"16563" "ENSG00000197753" 35805293 35833874
"16564" "ENSG00000197756" 216498189 216579180
"16565" "ENSG00000197757" 53990624 54030823
"16566" "ENSG00000197763" 126607052 126655155
"16567" "ENSG00000197766" 859643 863630
"16568" "ENSG00000197768" 137251261 137253483
"16569" "ENSG00000197769" 241995490 241999073
"16570" "ENSG00000197771" 119829404 119892556
"16571" "ENSG00000197774" 1773207 1781708
"16572" "ENSG00000197776" 49693105 49753152
"16573" "ENSG00000197779" 47836902 48002561
"16574" "ENSG00000197780" 109062486 109076002
"16575" "ENSG00000197782" 40069152 40090938
"16576" "ENSG00000197785" 1512151 1534687
"16577" "ENSG00000197794" 88915081 88915378
"16578" "ENSG00000197798" 126211414 126262986
"16579" "ENSG00000197808" 36637192 36666853
"16580" "ENSG00000197813" 49331617 49340303
"16581" "ENSG00000197815" 17858227 17860041
"16582" "ENSG00000197816" 97307304 97378524
"16583" "ENSG00000197818" 49812713 49892242
"16584" "ENSG00000197822" 69492292 69558104
"16585" "ENSG00000197826" 80335720 80963756
"16586" "ENSG00000197837" 14767999 14771131
"16587" "ENSG00000197838" 41088472 41096195
"16588" "ENSG00000197841" 34734155 34745378
"16589" "ENSG00000197847" 65213840 65242757
"16590" "ENSG00000197849" 124249676 124250611
"16591" "ENSG00000197852" 111680630 111755824
"16592" "ENSG00000197857" 12224686 12294887
"16593" "ENSG00000197858" 144082590 144086216
"16594" "ENSG00000197859" 133532164 133575519
"16595" "ENSG00000197860" 65665928 65723035
"16596" "ENSG00000197863" 36817428 36850787
"16597" "ENSG00000197870" 11265924 11269805
"16598" "ENSG00000197872" 16549459 16666331
"16599" "ENSG00000197879" 1464098 1492812
"16600" "ENSG00000197880" 23581495 23640568
"16601" "ENSG00000197882" 86832540 86833449
"16602" "ENSG00000197885" 23891660 23946591
"16603" "ENSG00000197888" 68537184 68568527
"16604" "ENSG00000197889" 14959439 14988050
"16605" "ENSG00000197892" 29067279 29263124
"16606" "ENSG00000197893" 113588716 113664127
"16607" "ENSG00000197894" 99070978 99088801
"16608" "ENSG00000197901" 62936385 62984983
"16609" "ENSG00000197903" 27146418 27146798
"16610" "ENSG00000197905" 2959330 3040673
"16611" "ENSG00000197912" 89490917 89557768
"16612" "ENSG00000197915" 152212082 152224193
"16613" "ENSG00000197921" 2528745 2530245
"16614" "ENSG00000197927" 131722375 131767404
"16615" "ENSG00000197928" 53235381 53254898
"16616" "ENSG00000197930" 52639916 52695900
"16617" "ENSG00000197933" 11721265 11739009
"16618" "ENSG00000197935" 28994785 29005316
"16619" "ENSG00000197937" 53124072 53159075
"16620" "ENSG00000197943" 81739097 81962693
"16621" "ENSG00000197948" 141639302 141651419
"16622" "ENSG00000197951" 56595264 56626481
"16623" "ENSG00000197953" 151733916 151761339
"16624" "ENSG00000197956" 153534599 153536244
"16625" "ENSG00000197958" 127447674 127451405
"16626" "ENSG00000197959" 171841498 172418466
"16627" "ENSG00000197961" 9560353 9584533
"16628" "ENSG00000197965" 167721192 167791919
"16629" "ENSG00000197969" 77177353 77421541
"16630" "ENSG00000197971" 76978827 77133683
"16631" "ENSG00000197976" 1591593 1602514
"16632" "ENSG00000197977" 10980759 11044314
"16633" "ENSG00000197978" 82430018 82439153
"16634" "ENSG00000197980" 156825481 157046129
"16635" "ENSG00000197982" 37806979 37809454
"16636" "ENSG00000197989" 28578538 28582983
"16637" "ENSG00000197990" 63449819 63456687
"16638" "ENSG00000197991" 61409858 61427849
"16639" "ENSG00000197992" 10030677 10066027
"16640" "ENSG00000197993" 142941114 142962681
"16641" "ENSG00000198000" 92297358 92325636
"16642" "ENSG00000198001" 43758944 43789543
"16643" "ENSG00000198003" 11420604 11435782
"16644" "ENSG00000198010" 737596 1708474
"16645" "ENSG00000198015" 93467488 93516213
"16646" "ENSG00000198018" 99659506 99706240
"16647" "ENSG00000198019" 121087345 121096310
"16648" "ENSG00000198022" 135673591 135686151
"16649" "ENSG00000198026" 45948653 45972172
"16650" "ENSG00000198028" 9466507 9498607
"16651" "ENSG00000198033" 19173770 19181852
"16652" "ENSG00000198034" 72255679 72277300
"16653" "ENSG00000198039" 64870172 64930966
"16654" "ENSG00000198040" 133037292 133063304
"16655" "ENSG00000198042" 33484750 33501260
"16656" "ENSG00000198046" 56439325 56478065
"16657" "ENSG00000198049" 206109692 206117699
"16658" "ENSG00000198053" 1894167 1940592
"16659" "ENSG00000198054" 38121451 38188016
"16660" "ENSG00000198055" 177403204 177442901
"16661" "ENSG00000198056" 56731596 56752373
"16662" "ENSG00000198060" 92291163 92353964
"16663" "ENSG00000198062" 15690026 15721631
"16664" "ENSG00000198064" 30222937 30254510
"16665" "ENSG00000198074" 134527592 134541408
"16666" "ENSG00000198075" 108377911 108388057
"16667" "ENSG00000198077" 40875439 40882752
"16668" "ENSG00000198081" 5289019 5297053
"16669" "ENSG00000198087" 47477789 47627263
"16670" "ENSG00000198088" 107123427 107206433
"16671" "ENSG00000198089" 31488688 31618586
"16672" "ENSG00000198092" 68053198 68129880
"16673" "ENSG00000198093" 51889224 51905040
"16674" "ENSG00000198099" 99123657 99157792
"16675" "ENSG00000198105" 37776526 37858106
"16676" "ENSG00000198106" 29291220 29372110
"16677" "ENSG00000198108" 129904472 130186634
"16678" "ENSG00000198113" 137277749 137282641
"16679" "ENSG00000198121" 110873263 111038458
"16680" "ENSG00000198125" 35606764 35637951
"16681" "ENSG00000198130" 190189735 190344193
"16682" "ENSG00000198131" 58228594 58277495
"16683" "ENSG00000198133" 67447084 67533739
"16684" "ENSG00000198134" 12111163 12111489
"16685" "ENSG00000198142" 109614334 109618990
"16686" "ENSG00000198146" 34978341 34988287
"16687" "ENSG00000198155" 212610 255985
"16688" "ENSG00000198156" 28342555 28363508
"16689" "ENSG00000198157" 81113701 81201942
"16690" "ENSG00000198160" 66924895 66988619
"16691" "ENSG00000198162" 117367449 117528872
"16692" "ENSG00000198168" 22813799 22830299
"16693" "ENSG00000198169" 144720907 144756417
"16694" "ENSG00000198171" 3190350 3204685
"16695" "ENSG00000198173" 37008397 37011666
"16696" "ENSG00000198176" 113584721 113641470
"16697" "ENSG00000198178" 7729415 7751605
"16698" "ENSG00000198182" 37696363 37719790
"16699" "ENSG00000198183" 33235995 33243311
"16700" "ENSG00000198185" 46499630 46513559
"16701" "ENSG00000198189" 87336610 87391386
"16702" "ENSG00000198198" 43389882 43454247
"16703" "ENSG00000198203" 108288639 108309915
"16704" "ENSG00000198205" 57906708 57910820
"16705" "ENSG00000198208" 74903954 74923396
"16706" "ENSG00000198216" 181413102 181808084
"16707" "ENSG00000198218" 49029707 49094363
"16708" "ENSG00000198221" 167823876 167826709
"16709" "ENSG00000198223" 1268800 1310381
"16710" "ENSG00000198225" 63211446 63213024
"16711" "ENSG00000198231" 63773603 63819317
"16712" "ENSG00000198237" 69875271 69920867
"16713" "ENSG00000198242" 28719393 28724359
"16714" "ENSG00000198246" 71319258 71363385
"16715" "ENSG00000198252" 52730180 52774998
"16716" "ENSG00000198258" 9827892 9830115
"16717" "ENSG00000198265" 67070438 67245989
"16718" "ENSG00000198270" 111931282 112013185
"16719" "ENSG00000198276" 63939829 63956415
"16720" "ENSG00000198283" 58507175 58508105
"16721" "ENSG00000198284" 126660609 126671939
"16722" "ENSG00000198286" 2906141 3043945
"16723" "ENSG00000198298" 43606407 43617903
"16724" "ENSG00000198300" 56810083 56840728
"16725" "ENSG00000198301" 75940950 75990962
"16726" "ENSG00000198312" 63055641 63059217
"16727" "ENSG00000198315" 28141910 28159472
"16728" "ENSG00000198324" 111360651 111369121
"16729" "ENSG00000198326" 2816302 2820284
"16730" "ENSG00000198331" 125883614 125900648
"16731" "ENSG00000198336" 47200446 47223679
"16732" "ENSG00000198342" 12345949 12365905
"16733" "ENSG00000198346" 53467735 53496255
"16734" "ENSG00000198353" 54016931 54056030
"16735" "ENSG00000198354" 126163499 126166097
"16736" "ENSG00000198355" 49960513 49964080
"16737" "ENSG00000198356" 12737139 12748323
"16738" "ENSG00000198358" 160932465 160949922
"16739" "ENSG00000198363" 61500556 61714640
"16740" "ENSG00000198369" 65310851 65432637
"16741" "ENSG00000198373" 69762306 69941741
"16742" "ENSG00000198380" 69319769 69387254
"16743" "ENSG00000198382" 75815167 76143195
"16744" "ENSG00000198384" 52522632 52586906
"16745" "ENSG00000198390" 30396074 30396822
"16746" "ENSG00000198393" 132986365 133032952
"16747" "ENSG00000198399" 24202864 24360714
"16748" "ENSG00000198400" 156815640 156881850
"16749" "ENSG00000198406" 116645902 116646727
"16750" "ENSG00000198408" 101784443 101818465
"16751" "ENSG00000198414" 44283916 44286246
"16752" "ENSG00000198417" 56657694 56660698
"16753" "ENSG00000198420" 143851375 143902198
"16754" "ENSG00000198429" 11887784 11914329
"16755" "ENSG00000198431" 104215779 104350305
"16756" "ENSG00000198435" 137300482 137302251
"16757" "ENSG00000198440" 56397966 56436035
"16758" "ENSG00000198445" 16590751 16592810
"16759" "ENSG00000198452" 247619643 247620570
"16760" "ENSG00000198453" 36916329 36998700
"16761" "ENSG00000198454" 136969243 136971990
"16762" "ENSG00000198455" 57591652 57597545
"16763" "ENSG00000198464" 52297177 52325922
"16764" "ENSG00000198466" 57849857 57865112
"16765" "ENSG00000198467" 35681992 35691020
"16766" "ENSG00000198468" 212852108 212858088
"16767" "ENSG00000198471" 187698259 187702557
"16768" "ENSG00000198478" 79631283 79703659
"16769" "ENSG00000198482" 52527652 52564464
"16770" "ENSG00000198483" 145866560 145885866
"16771" "ENSG00000198488" 77034398 77041973
"16772" "ENSG00000198492" 28736621 28769775
"16773" "ENSG00000198496" 43125610 43153671
"16774" "ENSG00000198498" 163494442 163520539
"16775" "ENSG00000198502" 32517343 32530287
"16776" "ENSG00000198513" 50532509 50633068
"16777" "ENSG00000198515" 47935977 48016672
"16778" "ENSG00000198517" 1530714 1543043
"16779" "ENSG00000198520" 44674692 44725591
"16780" "ENSG00000198521" 21804949 21852125
"16781" "ENSG00000198522" 27628247 27651508
"16782" "ENSG00000198523" 118548298 118560730
"16783" "ENSG00000198526" 146587506 146589310
"16784" "ENSG00000198535" 62066977 62070917
"16785" "ENSG00000198538" 52797409 52857600
"16786" "ENSG00000198542" 101452593 101720856
"16787" "ENSG00000198546" 133308475 133313162
"16788" "ENSG00000198547" 32631652 32673941
"16789" "ENSG00000198551" 11559374 11619135
"16790" "ENSG00000198553" 50015254 50020922
"16791" "ENSG00000198554" 54938950 55027105
"16792" "ENSG00000198555" 33976039 33987630
"16793" "ENSG00000198556" 99472841 99503650
"16794" "ENSG00000198561" 57753243 57819546
"16795" "ENSG00000198563" 31530219 31542448
"16796" "ENSG00000198569" 137230757 137236554
"16797" "ENSG00000198570" 211476522 211492917
"16798" "ENSG00000198573" 141241463 141242496
"16799" "ENSG00000198574" 162395266 162412138
"16800" "ENSG00000198576" 142611044 142614472
"16801" "ENSG00000198580" 6673494 6676366
"16802" "ENSG00000198585" 131381671 131388830
"16803" "ENSG00000198586" 170990823 171231314
"16804" "ENSG00000198589" 150264531 151015727
"16805" "ENSG00000198590" 37386269 37435497
"16806" "ENSG00000198597" 30228290 30713538
"16807" "ENSG00000198598" 131828393 131851783
"16808" "ENSG00000198604" 34752731 34875647
"16809" "ENSG00000198610" 5195462 5218949
"16810" "ENSG00000198612" 237085312 237100466
"16811" "ENSG00000198618" 18857779 18858276
"16812" "ENSG00000198624" 151181052 151224145
"16813" "ENSG00000198625" 204516379 204558120
"16814" "ENSG00000198626" 237042205 237833988
"16815" "ENSG00000198633" 52429187 52452315
"16816" "ENSG00000198642" 21329671 21335380
"16817" "ENSG00000198643" 58633946 58666848
"16818" "ENSG00000198646" 34689097 34825649
"16819" "ENSG00000198648" 167954020 168248141
"16820" "ENSG00000198650" 71565660 71577130
"16821" "ENSG00000198663" 36871870 36928964
"16822" "ENSG00000198668" 90396502 90408261
"16823" "ENSG00000198670" 160531483 160664259
"16824" "ENSG00000198673" 61708259 62279150
"16825" "ENSG00000198677" 95463895 95555007
"16826" "ENSG00000198680" 25676389 25678440
"16827" "ENSG00000198681" 153179285 153183880
"16828" "ENSG00000198682" 87659613 87747705
"16829" "ENSG00000198689" 135973841 136047269
"16830" "ENSG00000198690" 30903852 30943108
"16831" "ENSG00000198691" 93992835 94121132
"16832" "ENSG00000198692" 20575725 20593154
"16833" "ENSG00000198695" 14149 14673
"16834" "ENSG00000198700" 201829141 201884294
"16835" "ENSG00000198704" 28503296 28528215
"16836" "ENSG00000198707" 88049014 88142216
"16837" "ENSG00000198712" 7586 8269
"16838" "ENSG00000198715" 156290089 156295689
"16839" "ENSG00000198718" 44962208 45074431
"16840" "ENSG00000198719" 170282206 170306565
"16841" "ENSG00000198720" 29589769 29614761
"16842" "ENSG00000198721" 4115689 4135597
"16843" "ENSG00000198722" 35161992 35405338
"16844" "ENSG00000198723" 7492976 7508450
"16845" "ENSG00000198727" 14747 15887
"16846" "ENSG00000198728" 102107560 102120453
"16847" "ENSG00000198729" 150143076 150250357
"16848" "ENSG00000198730" 10750987 10779743
"16849" "ENSG00000198732" 69854131 70032366
"16850" "ENSG00000198734" 169514166 169586588
"16851" "ENSG00000198736" 1938210 1943326
"16852" "ENSG00000198739" 66926006 67099830
"16853" "ENSG00000198740" 49289206 49362473
"16854" "ENSG00000198742" 99027438 99144100
"16855" "ENSG00000198746" 26890488 26900466
"16856" "ENSG00000198752" 102932379 103057462
"16857" "ENSG00000198753" 153764196 153779346
"16858" "ENSG00000198754" 39769523 39771348
"16859" "ENSG00000198755" 35468408 35470785
"16860" "ENSG00000198756" 183929854 184037729
"16861" "ENSG00000198758" 109750080 109764027
"16862" "ENSG00000198759" 13569605 13633575
"16863" "ENSG00000198763" 4470 5511
"16864" "ENSG00000198765" 114854803 114995370
"16865" "ENSG00000198768" 58459101 58515131
"16866" "ENSG00000198771" 167630093 167706249
"16867" "ENSG00000198774" 85800697 85836570
"16868" "ENSG00000198780" 74777574 74866951
"16869" "ENSG00000198783" 34961530 34963775
"16870" "ENSG00000198785" 101569353 101738580
"16871" "ENSG00000198786" 12337 14148
"16872" "ENSG00000198788" 1074875 1110511
"16873" "ENSG00000198791" 17224964 17246878
"16874" "ENSG00000198792" 38219291 38273034
"16875" "ENSG00000198793" 11106535 11262507
"16876" "ENSG00000198794" 74957219 75021496
"16877" "ENSG00000198795" 25061926 25352190
"16878" "ENSG00000198796" 58481247 58628957
"16879" "ENSG00000198797" 177171497 177282422
"16880" "ENSG00000198798" 30230436 30237492
"16881" "ENSG00000198799" 113073209 113132260
"16882" "ENSG00000198804" 5904 7445
"16883" "ENSG00000198805" 20468954 20477094
"16884" "ENSG00000198807" 36657568 36679715
"16885" "ENSG00000198812" 69608564 69611162
